2	0.112534775	0.010914173	9950
3	0.170151371	0.021231555	6633
4	0.123880995	0.019155162	4975
5	0.317865068	0.046990988	3980
6	0.112540197	0.033745916	3316
7	0.388108423	0.079157438	2842
8	0.22351556	0.050738815	2487
