2	0.048330925	0.002098785	62937
3	0.062218758	0.004116414	42000
4	0.051080037	0.003650891	31500
5	0.104322887	0.009340594	25000
6	0.071105878	0.006511953	21000
7	0.143949868	0.016109896	17982
8	0.089725536	0.009935773	16000
