2	0.412204328	0.009086702	1575
3	0.344105047	0.013925215	1050
4	0.232276222	0.01971547	787
5	0.173479112	0.026287374	630
6	0.234096521	0.033584893	525
7	0.17744309	0.041568726	450
8	0.293767073	0.050202672	393
